,area,title,id,description,requirements
580,מרכז,Senior C++ Developer,ORPAK,"לחברת הייטק בינלאומית מבוססת הנמצאת בבני ברק, דרושה C++ Developer בכיר/ה.",
581,שרון,מפתח/ת כלי בדיקה ב- C#,324875,לחברת הייטק בינלאומית מצליחה הנמצאת באזור השרון דרוש/ה מפתח/ת כלי בדיקה ב- C#. במסגרת התפקיד על המתכנת/ת לפתח תכונות חדשות במערכת מולטידיסיפלינרית הכוללת ממשקים מול רכיבי תוכנה וחומרה רבים. המשרה תכלול עבודה עצמאית ושוטפת מול קבוצות פיתוח ולקוחות פנים ארגוניים שונים בתוך הקבוצה ומחוצה לה.,ניסיון של 1-2 שנים כמפתח כלי בדיקה ב- C# –חובה תואר ראשון רלוונטי- יתרון
582,שרון,BIG DATA SW Developer,322556,לחברת הייטק בינלאומית מצליחה הנמצאת באזור השרון דרוש/ה  מהנדס/ת  JAVA בכיר/ה להצטרפות לצוות תוכנה עבור פיתוח מערכת BIG DATA monitoring and analysis.,תואר ראשון בהנדסת תוכנה/ מדעי המחשב  +3 שנות ניסיון בפיתוח Java /Server 2+ שנות ניסיון בטכנולוגיותWeb  (HTML/JavaScript/Ajax) 2+ שנות ניסיון בדטבייסים NoSQL (עדיפות ל- MongoDB) ניסיון עבודה בסביבת Linux   ובכתיבת סקריפטים ב- Shell יתרון לניסיון ב- BIG DATA ו- Clustered server deployments
583,מרכז,Java Developer -FullStack,312135,"לחברת סטארט אפ מצליחה באזור המרכז, המפתחת פלטפורמה Webית לארגונים, דרוש/ה Java Developer (FullStack) , לתפקיד הכולל בעיקר פיתוח לצד ה- Server ב- Java, מעט פיתוח לצד ה- Client.",ניסיון של לפחות שנתיים בפיתוח ב-Java Server Side תואר ראשון רלוונטי או שירות ביחידה טכנולוגית- יתרון Spring – יתרון נסיון עבודה בסטארטאפים- יתרוןניסיון בפיתוח לצד ה- Client- יתרוןלמשרות נוספות בתחום Java Developer 
584,שפלה,Full Stack Developer,322878,"לחברת הייטק מצליחה באזור השפלה המפתחת פלטפורמה לתחום הרפואי דרוש/ה Software Engineer, לתפקיד הכולל פיתוח לצד ה- Server ב- C# ופיתוח לצד ה- Client ב- JavaScript, CSS3, HTML5, .Angular JS","תואר ראשון במדעמ""חלפחות 5 ש""נ  בפיתוח אפליקציות C/S ניסיון בפיתוח ב- #C בסביבת NET. וב- JavaScript, CSS3, HTML5, Angular JSניסיון בעבודה מול SQL ניסיון בחברות רפואיות - יתרון"
585,שרון,J2EE Team Leader,326393,"חברת הייטק ותיקה, מצליחה, יציבה ומבוססת, אשר עוסקת מפתחת מוצר בתחום הבנקאות הבינלאומית, מעוניינת ב- J2EE Team Leader","תואר ראשון רלוונטי בתחוםניסיון ניהולי קודם3-4 ש""נ בתכנות Java / J2EE.יתרון: JDBC / SQL / HTML / Javascript / UML / ORACLE / מייבן Apache / CSS ניסיון בעבודה תחת מע""ה Unix / Linuxניסיון בשרתי WebSphere / WebLogic / Tomcatניסיון בעבודה מול בסיסי נתונים: ORACLE, SQL Server"
586,מרכז,PHP Developer,326157,לחברת SU מובילה ומצליחה בתחום ה- Online דרוש/ה PHP Developer מדובר בחברה מדהימה עם הון אנושי איכותי החברה מציעה תנאים מעולים למתאימים," ניסיון בפיתוח אתרים WEB  ניסיון בפיתוח PHP בצד ה- SERVER הבנת פרוייקטי קוד פתוח כמו Joomla, Wordpress - חובה ידע בשפות  HTML5, CSS3, JavaScript, וכו AJAX - חובה"
587,מרכז,Security Data Scientist ,318296,"חברת הייטק מובילה מחפשת Security Data Scientist התפקיד כולל  מחקר ופיתוח מוצרים חדשים המשלבים אלגוריתמים, machine learning ואופטימיזציה.",4 שנות ניסיון בפיתוח תואר ראשון במדעי המחשב/תואר אחר רלוונטי ניסיון בכתיבת סקריפטים עדיפות ב-PYTHON יתרון לניסיון קודם במחקר/אלגורתימים/סטטיסטיקה/machine learning
588,מרכז,Expert Java Backend Developer,323366,חברת הייטק מובילה מחפשת Expert Java Backend Developer לפיתוח מוצרי הדגל של החברה.,תואר ראשון במדעי המחשב או תואר הנדסי אחר. 5 שנות ניסיון בפיתוח JAVA לצד הSERVER ידע בכתיבת סקריפטים .
589,שפלה,Java Software Engineer,324943,לחברה המפתחת שירות מבוסס ענן ( SASS ) שיושבת בקו רכבת רחובות  דרוש/ה Java Software Engineer,
590,שרון,Software Team Leader,326351,חברה מעולה המפתחת פלטפורמה לפרסום ב Mobile מחפשת ראש צוות לניהול 4-5 אנשי/נשות  פיתוח.,"מעל שנה ניסיון כר""צ- חובהלמעלה מ 5 שנות ניסיון בפיתוח JAVA- חובהניסיון בתחום Client/server ניסיון בפיתוח צד קליינט- יתרון משמעותי ניסיון עם Tomcatניסיון עם בסיסי נתונים BIG DATA כגון MongoDB או CouchBaseניסיון עם SPRING"
591,שרון,Big Data Engineer,326355,חברה טכנולוגית מעולה בתחום הOnline וMobile מחפשת מהנדס/ת תוכנה בכיר/ה להצטרף לצוות ולקחת תפקיד מרכזי בעיצוב ובניית הדור הבא של פלטפורמת נתונים גדולה.,"ניסיון בפיתוח מערכות BIG DATA- חובהידע בשפות תכנות כגון Java, Scala, Python- חובהניסיון עם טכנולוגיות BIG DATA כגון: Hadoop, MongoDB, Couchbase, Vertica ניסיון מחברות אינטרנט או Online- יתרון"
592,שפלה,C/++C Developer for the Network Security Team,324950,לחברה בתחום ה SASS הממוקמת באיזור רחובות דרוש/ה מהנדס/ת תוכנה ++C/C,"ניסיון של 5 שנים ומעלה, פיתוח RT.  B.Sc/M.Sc. במדעי המחשב  - חובהידע מוצק של תכנות C / C ++ (מינימום ניסיון של 5 שנים)ניסיון עם מערכות רשתות ביצועי multi-core / multi-threaded, גבוהיםניסיון בתכנות לינוקס - יתרון"
593,מרכז,Senior Developer,324088,חברת הייטק מובילה מחפשת Senior Developer שי/תפתח את מוצרי הדגל של החברה,5 שנות ניסיון בפיתוח תוכנה ב C++. לפחות תואר ראשון  במדעי  המחשב-חובה (עדיפות לתואר שני )
594,שפלה,ראש צוות JAVA,324947,לחברה המפתחת מוצר חדשני מבוסס ענן דרוש/ה ראש צוות JAVA  החברה יושבת בקו רכבת ברחובות,"לפחות שנתיים ניסיון בהובלת צוות, לפחות תפקיד שני או שלישי. ניהול צוות המונה בין 3-4 עובדים שמפתח בעיקר לצד הקליינט  HTML, JavaScript and CSS"
595,שפלה,מפתח RT-EMB,326361,"לחברת הייטק מצליחה העוסקת בפיתוח, ייצור ושיווק בקרים מתוכנתים דרוש/ה מפתח/ת תוכנה בסביבת C++ ",תואר ראשון בהנדסת מחשבים /אלקטרוניקה/ מדעי המחשב  1-2 ניסיון ב REAL TIME EMBEDDED  ידע וניסיון ב C++ ידע טוב בפרוטקולי תקשורת   ידע בThreadX RTOS - יתרון ניסיון בארכיטקטורה של ARM - יתרון ניסיון בפיתוח OBJECT ORIENTED - יתרון
596,מרכז,Senior Java and Big Data Developer,312268,"לחברה מדהימה וגלובלית המפתחת מערכת לאיתור הונאות במסחר באינטרנט. המוצרים מזהים משתמשים על מנת לעלות על הונאות של עסקאות שמתבצעות באינטרנט, דרוש/ה Senior Java and Big Data Developer. התפקיד כולל פיתוח מורכב של מערכות FRAUD הכוללות אלגוריתמים, מחקר בטכנולוגיות מתקדמות ביותר. ישנן אופציות קידום ופיתוח, תנאים מצויינים","תואר ראשון במדעי המחשב - חובה3+ ש""נ בפיתוח בשפות O.Oניסיון ב-JAVA- חובההפיתוח יתבצע ב-JAVA לצד ה-SERVER בקבוצת ה-BIG DATA אך ניתן לשלוח ממגוון שפות.עבודה נרחבת עם HADOOP- יכשירו בחברה!"
597,מרכז,Platforms Java Software Engineer,291938,לחברת הייטק ותיקה ויציבה העוסקת בפיתוח פתרונות ניהול למסדי נתונים ומידע דרוש/ה מפתח/ת JAVA לבניית מוצר.,
598,מרכז,Senior Java Developer,285453,לחברה אמריקאית גדולה העוסקת בפיתוח כלי תוכנה לאימות התכנון של מערכות ושבבים אלקטרוניים נכנסה לרשימת 100 החברות שהכי טוב לעבוד בהן! דרוש/ה Senior Java Developer,"* 2-8  ש""נ ומעלה בפיתוח תוכנה בJAVA, עם ניסיון רלוונטי בעבודה מול Databases ו- SQL * תואר במדעי המחשב, הנדסת מחשבים או ניסיון דומהלמשרות נוספות בתחום Java Developer "
599,מרכז,Senior Full Stack Developer,316783,לחברת סטארט-אפ מדהימה המפתחת פלטפורמת ניווט להולכי רגל מותאמת אישית דרוש/ה Senior Full Stack Developer,"* לפחות 3 ש""נ כמפתח/ת FULL STACK * ניסיון בJAVA בשרתי Backend * ניסיון בSQL & NO-SQL databases * ניסיון בבנייה, ניטור, אוטומציה, אופטימיזציה, ניהול ודרוג יישומי מכווני web ושירותים, תשתיות וירטואלית. *ניסיון מוכח  JavaScript, CSS3, HTML5 וweb frameworks כגון Angular ו jQuery * הכרות עם unit test frameworks"
600,שרון,J2EE/JAVA Team Leader,318373,"לחברה העוסקת בפיתוח ושיווק תוכנות בנקאיות. מערכת הממכנת את כל התהליך בין הבנק של היצואן לבנק של היבואן, ונותנת מענה לנושא הערבויות בתחום סחר החוץ דרוש/ה ראש צוות J2EE .",ניסיון בתכנות Java / J2EE- חובה / JDBC / SQL / HTML / JS / UML / ORACLE/ Apache Maven/ Hibernate/ Spring framework ניסיון עם Webshpere / Weblogic application servers Angular- יתרון
601,שרון,J2EE Programmer,292299,"לחברה העוסקת בפיתוח ושיווק תוכנות בנקאיות. מערכת הממכנת את כל התהליך בין הבנק של היצואן לבנק של היבואן, ונותנת מענה לנושא הערבויות בתחום סחר החוץ דרוש/ה  J2EE Programmer.","2-4 ש""נ בפיתוח ב- JAVA/J2EE ניסיון בעבודה עם SPRING אנגלית ברמה גבוההניסיון בעבודה מול ORACLEהתפקיד משלב עבודה מול לקוחות החברה בחו""ל"
602,מרכז,Data Engineer,323587,לחברה בינונית יציבה ומעניינת המפתחת מודלי רווח לתחום השיווק באינטרנט browser extension דרוש/ה Data Engineer,"מדובר במשרה חדשה וסופר מעניינת בצוות ה Data scientists מדובר על מועמד שהוא שילוב של אלגוריתמאי ומפתח - בעצם יהיה המקודד בצוות ויישם אלגוריתמים של החוקרים בצוות. לפחות 4 ש""נ ב - Java/Scala/Python, תואר שני במדעי המחשב/במתמטיקה /סטטיסטיקה) ניסיון ביישום אלגוריתמים בתחום של Data."
603,מרכז,RTB  team leader,325626,"לחברה ותיקה ויציבה העוסקת בתחום ה ONLINE MARKETING, בעיקר ב SEO ושיווק אונליין לאתריה, עובדים מול למעלה מ-15 מדינות באירופה, דרוש/ה  RTB  team leader","התפקיד כולל ניהול של צוות קטן (2-3 תוכניתנים), ניהול תהליך הפיתוח החל מקבלת דרישות ממנהלי המוצר, הקמת סביבת בדיקות ופיתוח הפי'צרים בתחום. נדרש ניסיון מקצועי דומה מחברות אונליין / אינטרנט / אונליין מדיה חובה – ניסיון Hands on ב- RTB (Real time Bidding) / Programmatic ניסיון בניהול תהליך פיתוח שלם, החל מקבלת הדרישות ועד לפיתוח המוצר חובה – ניסיון בניהול צוות קטן חובה – ניסיון ב- Big Data חובה – תואר במדעי המחשב או תחומים דומים. הדיווח הוא ישירות ל- VP Engineering"
604,שרון,Real Time embedded Software Engineer,326313,לחברת הייטק מעולה באיזור השרון המפתחת שבבים בתחום פורץ דרך דרוש/ה מהנדס/ת תוכנה לפיתוח מערכות RT EMB,"בעל/ת BSC  בהנדסת אלקטרוניקה או מחשבים מאונברסיטאות מוכרת בלבד 3-5 ש""נ בפיתוח ב-C למערכות RT/EMB למעבדי ARM ניסיון ב- Drivers/ RTOS SW development/ VM  -יתרוןניסיון בקומפיילרים - יתרוןניסיון בעבודה עם Flash Memory - יתרון"
605,מרכז,FullStack Software Engineer,326316,"לחברה ותיקה ויציבה העוסקת בתחום ה ONLINE MARKETING, בעיקר ב SEO ושיווק אונליין לאתרים שלה, דרוש/ה FullStack Software Engineer","ניסיון בפיתוח באחת או יותר מהטכנולוגיות הבאות: PHP \ Python \ node.js ניסיון ב- SQL, HTML5, JavaScript, JQuery, CSS, XML, Ajax, JSON"
606,מרכז,FullStack Software Engineer,326316,"לחברה ותיקה ויציבה העוסקת בתחום הONLINE MARKETING עוסקת בעיקר בSEO ושיווק אונליין לאתרים שלה, דרוש FullStack Software Engineer","ניסיון בפיתוח באחת או יותר מהטכנולוגיות הבאות: PHP \ Python \ node.js ניסיון ב- SQL, HTML5, JavaScript, JQuery, CSS, XML, Ajax, JSON"
607,מרכז,FullStack Software Engineer,326316,"לחברה ותיקה ויציבה העוסקת בתחום הONLINE MARKETING עוסקת בעיקר בSEO ושיווק אונליין לאתרים שלה, דרוש FullStack Software Engineer","ניסיון בפיתוח באחת או יותר מהטכנולוגיות הבאות: PHP \ Python \ node.js ניסיון ב- SQL, HTML5, JavaScript, JQuery, CSS, XML, Ajax, JSON"
608,מרכז,Senior Java Spring Developer /Tech lead,324256,"לחברה מצליחה, המפתחת טכנולוגיה פורצת דרך עם סביבה טכלונוגית מרתקת, עניינית דרוש/ה מהנדס/ת Senior Java Spring Developer /Tech lead לתפקיד פיתוחי מאתגר!!!","At least 5 years of Java design and development- A mustAt least 2 years of Spring development- A mustAt least 2 years developing high performance, business critical & always-up server-side applications- A mustTechnical expert with deep understanding of development lifecycle, methodologies & best practices- A mustAbility to execute end to end from design to implementation- A must Good understanding of JVM Internals- A mustExperience with SQL and RDBMS- A mustExperience with Linux- A mustQuick learner of technology solution and business operation- A mustAbility to work under pressure with extreme deadlines- A must"
609,מרכז,Senior Web Developer ,324257,"  A leading tech.company is looking to hire a senior web developer to join our “commando” team of bright researchers and developers, creating a disruptive technological product. ","Reporting to VP Software Hands-on operation, leading flagship product development Experience in asynchronous web applications based on ZeroMQ, Node.js and AngularJS"
610,שרון,ראש צוות ולידציה ,319056,"לצוות ולידציה העוסק בפיתוח בדיקות תוכנה עבור מוצרי Flash, דרוש/ה ראש צוות. התפקיד דורש 50% Handson. שימוש כמוביל /ה  טכנולוגי /ת לצוות ועבודה בכפוף למנהל ולידציה. תחומי אחריות: ריכוז משימות הצוות. עיצוב ארכיטקטורת התוכנה עבודה משותפת עם צוותי חומרה, תוכנה, כלים, בדיקות ומנהלי מוצר",תואר ראשון במדעי המחשב / הנדסת מחשבים  / הנדסת תוכנה  ניסיון ניהולי שנתיים ומעלה - חובה ניסיון פיתוח ב Python\C++\Java - - חובה ידע בתכנון מונחי עצמים OOP - חובה ניסיון במתודולוגיות פיתוח תוכנה – חובה ניסיון במערכות משולבות חומרה ותוכנה – יתרון ניסיון בתכנון ובבדיקות תוכנה – יתרון  אנגלית ברמה טובה מאוד.
611,מרכז,ראש צוות תוכנה ,323045,לחברת הזנק בהרצליה המפתחת מוצר בתחום Web Intelligence המיועדת ללקוחות בעולם העסקי ובעולם הבידור. דרוש/ה ראש צוות תוכנה,
612,מרכז,Android Development Team Leader,321437,"לחברה מדהימה, גדולה ומבוססת המפתחת מוצרים בתחום ה Cyber Security , ממוקמת במרכז הארץ, דרוש/ה ר""צ Android לניהול  4 מפתחים/ות","תואר ראשון במדעי המחשב/הנדסת תוכנה לפחות 2 שנות ניסיון ניהולי- חובה לפחות 5 ש""נ בפיתוח Java ל Android -חובה ניסיון ב C או C++ חובה יתרון:Android Security Mechanisms, Android Internals, Linux kernel development, ARM assembly, Machine Learning"
613,שרון,Senior iOS Engineer,321298,"לחברת SU מדהימה הממקומת באיזור השרון ומפתחת טכנולוגיה חדשנית ומורכבת בתחום המובייל, אשר מיועדת לחברות בעלות אפליקציות עם מיליוני משתמשים דרוש/ה מפתח/ת IOS בכיר/ה לפיתוח תשתיות ל IOS","לפחות 3 ש""נ בפיתוח IOS דגש רב על ניסיון בפיתוח תשתיות / SDK- ניסיון בפיתוח אפליקציות בלבד אינו רלוונטי חובה ניסיון בפיתוח תשתיות    "
614,מרכז,Software Development Team Leader,318800,"לחברת SU חזקה ומבטיחה באיזור המרכז המפתחת מוצר Security ועוסקת במחקר אלגוריתמי, כלים סטטיסטים, Machine learning, בינה מלאכותית דרוש/ה ר""צ תוכנה","תואר ראשון במדעי המחשב/ הנדסת תוכנה  לפחות 5 ש""נ בפיתוח באחת מן השפות C/C++ או Python או C# או JAVA - בפועל מפתחים ב Python ניסיון ניהולי ניסיון ב Linux"
615,שרון,BI Analyst,326126,לסטארט אפ בתחום הפינטק לאחר גיוסי הון משמעותיים דרוש BI Analyst,
616,מרכז,Java\Scala Big Data Developer,326156,לחברת SU מובילה ומצליחה בתחום ה- Online דרוש/ה Java\Scala Big Data Developer מדובר בחברה מדהימה עם הון אנושי איכותי החברה מציעה תנאים מעולים למתאימים,"תואר ראשון במדעי המחשב יוצאי/ות יחידות טכנולוגיות 2-3 ש""נ בפיתוח Java / Scalaניסיון בפיתוח C/Sעבודה תחת מע""ה WIN/UNIX/LINUXניסיון ב- BIG DATA - יהווה יתרון"
617,מרכז, ראש צוות בכיר/ה Backend Java/C#,325355,"לחברה המפתחת מערכות מבוססות ענן, אינטרנט, צד שרת ולאחרונה גם Web Client בקנה מידה גדול (משתמשים, ביצועים, זמינות) בטכנולוגיות Java, .NET, JavaScript. דרוש/ה ראש צוות בכיר/ה Backend Java/C# מיועד להתקדם לתפקיד ארכיטקט/ית  וניהול ראשי הצוותים",
618,שרון,C# Senior Server Side,320555,לחברת SU המספקת פתרון SAAS לחברות המספקות שירותי פרסום באינטרנט. הפלטפורמה מקלה על תהליך התשלום באמצעות מערכת האוספת את מלוא המידע. דרוש/ה מפתח/ת C# בכיר/ה.   ,
619,מרכז,Web/UI developer,326178,"חברת SU העוסקת בפיתוח פתרונות אבטחה מבוססות ענן, מונה כ-45 עובדים,בעלת אווירה מצויינת , טכנולוגיה מתקדמת מאד הכוללת BIG DATA וסביבת CLOUD, מושקעת ע""י קרנות מצויינות דוגמת סקויה, מעוניינת לגייס Web/UI developer","פיתוח בסביבת WEB, צד ה- CLIENTלפחות 4 שנות ניסיון בפיתוח JavaScript שימוש בטכנולוגיות Javascript, JQuery, HTML5, CSS3, AJAX ניסיון ב- UI/UX ניסיון עם לפחות אחת מהספריות הבאות יהווה יתרון:  Bootstrap, Knockout JS, Polymer, Backboneת AngularJS, - ExtJS"
620,שרון,Front End Engineer,326133,"לחברת סטרט-אפ מצליחה דרוש/ה Front End Engineer, לתפקיד הכולל 100% פיתוח לצד ה- Client תוך שימוש בשפות הבאות: AngularJS, Backbone, Ember.js, React",ניסיון של לפחות 3 שנים כמפתח/ת Front End- חובה ניסיון בעבודה עם React - חובה!
621,מרכז,Mobile Lead,326109,לחברת SU בתחילת דרכה המפתחת מוצרים בתחום הטכנולוגיה חקלאית דרוש/ה מפתח/ת Mobile מנוסה שי/תוביל את התחום בחברה!,חובה ניסיון משמעותי בפיתוח גם ל IOS וגם ל Android ניסיון ב cross platform solution - יתרון משמעותי
622,מרכז,Front End Software Engineer,322036,"לחברה צעירה ותוססת בתחום ה WEB אשר פיתחה מוצר שעוזר לחברות בעלות אפליקציות בחנויות להגדיל את כמות המשתמשים והורדת האפליקציות שלהם,לקוחות כגון פייסבוק, גוגל ואפל, מגייסת Front End Software Engineer.","3 שנות ניסיון ניסיון בפיתוח טכנולוגיות WEB י(JavaScript, jQuery, HTML5, CSS3) ניסיון בפיתוח O.O - יתרון"
623,מרכז,Unity Developer – Team leader,323885,לחברת משחקים חברתיים לעולם הסלולר דרוש/ה Unity Developer – Team leader,"*נסיון של ר""צ *נסיון עם פיתוח Unity בעיקר לIOS ו Android-חובה *נסיון עם C#-חובה"
624,שרון,Data Scientist,324662,לחברה המספקת מספר מוצרים הנותנים predictive analytics בתחום החשמל דרוש/ה Data Scientist,"תואר שני במדעי המחשב, תוך התמחות ב- Machine Learning - חובהPHD - יתרון נסיון במערכות גדולות 2 שנות נסיון בכלים: Weka/R/SAS/SPSS נסיון של שנה ב-Python ניסיון באלגוריתמים של MACHINE LEARNING - יתרון"
625,שרון,Sr. Developer-JAVA,323181,לחברה המספקת מספר מוצרים הנותנים Predictive analytics בתחום החשמל דרוש/הSr. Developer-JAVA,"תואר ראשון רלוונטי או נסיון מהצבא 4+ שנות נסיון בפיתוח JAVA נסיון עם מגוון בסיסי נתונים גם SQL וגם NoSql -יתרון נסיון עם Linux/Unix עבודה עם ענן של אמזון -AWS נסיון בPython נסיון עם JavaScript, HTML5, CSS3, Angular"
626,מרכז,SENIOR UX DESIGNER ,326005,"לחברה אשר יושבת ברמת החייל בעלת מומחית בתחום ה DATA INTEGRATION, דרוש/ה SENIOR UX DESIGNER .",חובה השכלה פורמלית בתחום!! ניסיון של למעלה מ 3 שנים כמאפיין (UX) בחברות גדולות
627,שרון,Software Engineer - XAP Core Team,325674,לחברת תקשורת הממוקמת בהרצליה דרוש/ה מפתח/ת אלגוריתמים APIs המתמקדים יעילות מקביליות.כתיבת קוד בעיקר באמצעות Core Java.," דרישות:• B.Sc במדעי המחשב• Core Java Ninja עם specialite הבא: Multithreading, רשתות ג'אווה, internals JVM, ושלמות java.• ניסיון במערכות מבוזרות ואלגוריתמים במקבילים.  יתרונות:• ניסיון עם מערכת אקולוגית Hadoop כגון ספארק, HDFS.• ניסיון עם NoSQL המודרנית.• ניסיון עם עננים ציבוריים כמו AWS, גוגל, Azure"
628,שרון,Software Team Leader - Cloudify Team,324873,"לחברה סופר טכנולוגית ורווחית, שקיימת כבר 17 שנים- ושמפתחת מערכת ניהול אוטומטית למחלקות IT, מערכת BIG DATA שמותאמת לארגונים באופן אישי.דרוש/ה ר""צ HandsOn לניהול צוות המונה בין 3-5 מפתחים בהרצליההעבודה בסביבת CLOUD COMPUTONG, וירטואליזציה ו- OPEN SOURCE ",
629,מרכז,Software Developer Engineer 2D,25396,לחברה אשר יושבת בראש העין המפתחת מוצרים בעולם של SSAS ותלת מימד לתעשיית האופנה והטקסטיל דרוש/ה  Software Developer Engineer 2D,"5 שנות ניסיון בפיתוח ++C - חובה רקע נרחב בגיאומטרית 2D, כולל עקומות פרמטרית, גיאומטריה משתנה, פותרי אילוץ גיאומטריים- יתרון"
630,שרון,Manual QA Engineer,325478, ,לפחות 2 שנות ניסיון QA ידנילפחות ניסיון של שנה ביישומי בדיקות בסביבת Windowsניסיון באוטומציה יתרון משמעותי לבעלי ניסיון בתוכנת CAD (עיצוב של תרשימים ומודלים ב-3 מימדים)
631,שרון,JAVA BE Engineer,324617,לחברה בינלאומית המובילה בתחום התקשורת היושבת באזור השרון דרוש/ה מתכנת/ת JAVA BE Engineer ,  תוכניתנים JAVA/SERVER עם מעל 4 שנות ניסיון או בוגרים מצטיינים עם ניסיון בפרויקט גמר בJAVA נא לציין את ממוצע התואר
632,מרכז,C++ Developer,325358,"לחברה היושבת ברמת החייל, דרוש/ה C++ Developerהתפקיד כולל פיתוח ב ++C, עיצוב פתרון מאתגר ומורכב שנועד עבור סביבה מרובת פלטפורמות כולל iOS ו- Android  ","ניסיון מקצועי בפיתוח תוכנה , מתוכם לפחות שנתיים בפיתוח תוכנה בשפת ++ Cעיצוב חזק, מונחה עצמים ומיומנויות קידוד בסביבת  OOתואר ראשון במדעי המחשב/מתמטיקה - חובה"
633,מרכז,Full Stack Developer,325954,לחברת סטארט-אפ חדשנית בתחום אפליקציות למדיה דרוש/ה מפתח/ת FULLSTACK,מוכנות לעבודה בSU 2+ שנות ניסיון בHTML5 / JS / jQuery / CSS היכרות עם AngularJS / Ionic / PhoneGap ניסיון עם Node.js / .NET / Azure / AWS ניסיון עם Agile and Lean methodologies
634,מרכז,Full stack software Engineer,323622,לחברת סטארט-אפ טכנולגית ומגניבה המפתחת מערכת לניטור אספקת חשמל וצריכת אנרגיה בזמן אמת דרוש/ה Full stack software Engineer לתפקיד מאתגר בחזית הטכנולוגיה.,תואר ראשון בתחום/יוצאי צבא- חובה3 + שנות ניסיון בפיתוח- חובהניסיון ב- Javascript/JQuery/CSS experience/ext-js/sencha/HTML5ניסיון ב-  JAVA או .NETיתרון ל- ANGULARיתרון ל- IOS/ANDROID
635,שפלה,מהנדס/ת תוכנה מנוסה לקבוצת JAVA,321584,לחברה גדולה ויציבה העוסקת בפיתוח תוכנה בסביבה משולבת חומרה ותוכנה. מהנדסי התוכנה בקבוצה משתלבים בפרוייקט אסטרטגי בפיתוח הדור הבא של מערכת התוכנה והפלטפורמה לקווי המוצרים המובילים בחברה דרוש/ה מפתח/ת תוכנה מנוסה!,"תואר ראשון במדעי המחשב / הנדסת תוכנה / הנדסת מחשבים מאוניברסיטה מוכרת • 3-5 שנות ניסיון בפיתוח תוכנה ב JAVA,  C++ או C# • יכולת עבודה בצוות לצד יכולת עבודה עצמאית- חובה. •  ניסיון במערכות מולטידיסיפלינאריות - יתרון • נכונות לנסיעות לחו""ל"
636,מרכז,Senior Java Engineer,319461,"לחברת SU המתמחה בטכנולוגיות רישות מדיה (media networking) החברה בונה פתרונות תקשורת ייעודיים המאפשרים לספקי שירות ולמשתמשי קצה איחוד תשתיות רשת לשימוש בתקשורת-טלפוניה,טלוויזיה ,וידיאו, ואינטרנט דרוש/ה מפתח/ת JAVA מנוסה!",מינימום 5 שנות ניסיון בפיתוח מינימום שנתיים בפיתוח JAVAתואר רלוונטי או שירות צבאי רלוונטיניסיון בAGILE חובה ניסיון בסביבת LINUX ופרוטוקולי תקשורת
637,מרכז,Java Software Engineer,317358,"חברה מעולה וגדולה של אבטחת מידע. לקוחות גדולים בסגנון אפל ובנקים בינ""ל. מציעה מצד אחד אוירה סטרטאפיסטית צעירה ודינאמית, ומהצד השני יציבות מחפשים מפתחי JAVA מובילים להצטרפות לצוות פיתוח קטן ואיכותי המפתח מספר מוצרים מובילים בתחום אבטחת מידע .","התפקיד כולל פיתוח אפליקציות C/S מקצה לקצה, פיתוח, עיצוב וארכיטקטורה תואר במדעי המחשב/ניסיון פיתוח מיחידה צבאית-חובה 5 ומעלה ש""נ בפיתוח OOP ניסיון מוכח בפיתוח JAVA ניסיון בפיתוח web application - חובה יתרון לניסיון פיתוח ב-J2EE, Hibernate, Spring יתרון לניסיון ב-NETWORKING ו-SECURITY"
638,מרכז,Framework developer ,325868,"חברת הייטק גדולה, אשר משמשת ספקית גלובלית של פתרוני תוכנה חדשניים לתעשיית השירותים הפיננסיות, בדגש על ביטוח ומציעה פתרונות תוכנת ליבה מקצה לקצה עבור חיים ופנסיה, מעוניינת לגייס מפתח/ת JAVA לשורותיה ! ","2 + ש""נ בפיתוח JAVA/J2EEחובה ניסיון באחד מהבאים- JPA (Hibernate), EJB, Web Services.עבודה מול אחד מהבאים- Oracle / Ms-Sql / BD2ניסיון בעבודה עם טכנולוגיות קליינט דוגמת: HTML, JS, CSS, Ajax, יהוו יתרון Maven, Subversion יתרון"
639,מרכז,Java Team Leader,325869,"חברת הייטק גדולה, אשר משמשת ספקית גלובלית של פתרוני תוכנה חדשניים לתעשיית השירותים הפיננסיות, עם דגש על ביטוח ומציעה פתרונות תוכנת ליבה מקצה לקצה עבור חיים ופנסיה, מעוניינת לגייס ר""צ JAVA לשורותיה ! מדובר בתפקיד ניהולי בחברה, ניהול הצוות לאורך כל שלבי הפרוייקט ועבודה מול ממשקים שונים בארגון !","תואר ראשון רלוונטי/יוצאי יחידות טכנולוגיות 4-5 ש""נ בפיתוח JAVA/J2EE1-2 ש""נ בניהול צוותניסיון ב- SQL, EJB3שאר פרטי המשרה יעודכנו ע""י החברה"
